,rsi,symbol
2007-10-16,68.497,GOOGL
2007-10-17,73.3875,GOOGL
2007-10-18,74.8636,GOOGL
2007-10-19,76.0496,GOOGL
2007-10-22,77.4115,GOOGL
2007-10-23,81.9823,GOOGL
2007-10-24,81.9901,GOOGL
2007-10-25,76.7314,GOOGL
2007-10-26,77.9975,GOOGL
2007-10-29,78.9359,GOOGL
2007-10-30,81.7495,GOOGL
2007-10-31,83.6055,GOOGL
2007-11-01,80.8611,GOOGL
2007-11-02,82.1962,GOOGL
2007-11-05,84.3077,GOOGL
2007-11-06,86.2727,GOOGL
2007-11-07,80.3324,GOOGL
2007-11-08,60.5094,GOOGL
2007-11-09,50.2983,GOOGL
2007-11-12,42.1228,GOOGL
2007-11-13,49.9452,GOOGL
2007-11-14,45.5522,GOOGL
2007-11-15,42.9581,GOOGL
2007-11-16,44.0925,GOOGL
2007-11-19,42.3208,GOOGL
2007-11-20,48.7843,GOOGL
2007-11-21,51.8521,GOOGL
2007-11-23,55.7108,GOOGL
2007-11-26,52.7028,GOOGL
2007-11-27,54.5716,GOOGL
2007-11-28,58.8905,GOOGL
2007-11-29,59.9309,GOOGL
2007-11-30,58.5834,GOOGL
2007-12-03,54.7801,GOOGL
2007-12-04,55.4936,GOOGL
2007-12-05,59.2698,GOOGL
2007-12-06,63.1952,GOOGL
2007-12-07,63.0429,GOOGL
2007-12-10,63.8961,GOOGL
2007-12-11,56.317,GOOGL
2007-12-12,56.3593,GOOGL
2007-12-13,54.301,GOOGL
2007-12-14,52.7014,GOOGL
2007-12-17,45.4014,GOOGL
2007-12-18,46.9735,GOOGL
2007-12-19,48.5307,GOOGL
2007-12-20,53.0786,GOOGL
2007-12-21,55.4853,GOOGL
2007-12-24,56.8607,GOOGL
2007-12-26,60.1765,GOOGL
2007-12-27,55.5803,GOOGL
2007-12-28,56.2186,GOOGL
2007-12-31,51.3168,GOOGL
2008-01-02,48.7131,GOOGL
2008-01-03,48.7754,GOOGL
2008-01-04,38.5664,GOOGL
2008-01-07,36.3265,GOOGL
2008-01-08,31.815,GOOGL
2008-01-09,41.4125,GOOGL
2008-01-10,39.6074,GOOGL
2008-01-11,37.3119,GOOGL
2008-01-14,43.7573,GOOGL
2008-01-15,39.2444,GOOGL
2008-01-16,34.1538,GOOGL
2008-01-17,31.117,GOOGL
2008-01-18,31.0112,GOOGL
2008-01-22,27.9939,GOOGL
2008-01-23,22.6585,GOOGL
2008-01-24,32.6651,GOOGL
2008-01-25,31.3012,GOOGL
2008-01-28,29.5877,GOOGL
2008-01-29,28.701,GOOGL
2008-01-30,28.3243,GOOGL
2008-01-31,34.8815,GOOGL
2008-02-01,26.8843,GOOGL
2008-02-04,24.3424,GOOGL
2008-02-05,28.3922,GOOGL
2008-02-06,27.6779,GOOGL
2008-02-07,28.9041,GOOGL
2008-02-08,33.3156,GOOGL
2008-02-11,34.9702,GOOGL
2008-02-12,34.34,GOOGL
2008-02-13,40.5521,GOOGL
2008-02-14,39.9682,GOOGL
2008-02-15,39.2972,GOOGL
2008-02-19,34.3709,GOOGL
2008-02-20,34.3924,GOOGL
2008-02-21,32.9703,GOOGL
2008-02-22,35.2886,GOOGL
2008-02-25,30.3937,GOOGL
2008-02-26,26.301,GOOGL
2008-02-27,30.2427,GOOGL
2008-02-28,31.3958,GOOGL
2008-02-29,30.4926,GOOGL
2008-03-03,27.6149,GOOGL
2008-03-04,25.3546,GOOGL
2008-03-05,26.9615,GOOGL
2008-03-06,24.2421,GOOGL
2008-03-07,24.597,GOOGL
2008-03-10,21.3305,GOOGL
2008-03-11,33.8946,GOOGL
2008-03-12,34.0418,GOOGL
2008-03-13,35.3317,GOOGL
2008-03-14,34.0422,GOOGL
2008-03-17,29.8777,GOOGL
2008-03-18,38.532,GOOGL
2008-03-19,36.7205,GOOGL
2008-03-20,37.4065,GOOGL
2008-03-24,47.9887,GOOGL
2008-03-25,45.0208,GOOGL
2008-03-26,47.662,GOOGL
2008-03-27,43.3877,GOOGL
2008-03-28,41.6762,GOOGL
2008-03-31,42.6467,GOOGL
2008-04-01,51.7736,GOOGL
2008-04-02,51.7701,GOOGL
2008-04-03,48.0529,GOOGL
2008-04-04,53.4824,GOOGL
2008-04-07,55.2882,GOOGL
2008-04-08,51.878,GOOGL
2008-04-09,50.5294,GOOGL
2008-04-10,52.332,GOOGL
2008-04-11,47.865,GOOGL
2008-04-14,45.7703,GOOGL
2008-04-15,44.0424,GOOGL
2008-04-16,47.6582,GOOGL
2008-04-17,45.5342,GOOGL
2008-04-18,69.4987,GOOGL
2008-04-21,68.9101,GOOGL
2008-04-22,71.6564,GOOGL
2008-04-23,68.4372,GOOGL
2008-04-24,67.1206,GOOGL
2008-04-25,67.3208,GOOGL
2008-04-28,68.9303,GOOGL
2008-04-29,70.1766,GOOGL
2008-04-30,73.0743,GOOGL
2008-05-01,76.0508,GOOGL
2008-05-02,70.7649,GOOGL
2008-05-05,73.0901,GOOGL
2008-05-06,69.3622,GOOGL
2008-05-07,66.2271,GOOGL
2008-05-08,67.0997,GOOGL
2008-05-09,62.8237,GOOGL
2008-05-12,65.6452,GOOGL
2008-05-13,64.7704,GOOGL
2008-05-14,61.7117,GOOGL
2008-05-15,63.0306,GOOGL
2008-05-16,62.5714,GOOGL
2008-05-19,61.2533,GOOGL
2008-05-20,61.622,GOOGL
2008-05-21,48.465,GOOGL
2008-05-22,48.2594,GOOGL
2008-05-23,46.327,GOOGL
2008-05-27,53.1261,GOOGL
2008-05-28,55.8421,GOOGL
2008-05-29,60.7652,GOOGL
2008-05-30,61.639,GOOGL
2008-06-02,56.4199,GOOGL
2008-06-03,52.9759,GOOGL
2008-06-04,54.8714,GOOGL
2008-06-05,59.8585,GOOGL
2008-06-06,51.4633,GOOGL
2008-06-09,48.0315,GOOGL
2008-06-10,46.6732,GOOGL
2008-06-11,43.464,GOOGL
2008-06-12,46.8635,GOOGL
2008-06-13,53.9974,GOOGL
2008-06-16,54.4586,GOOGL
2008-06-17,52.9844,GOOGL
2008-06-18,49.9095,GOOGL
2008-06-19,48.9672,GOOGL
2008-06-20,43.394,GOOGL
2008-06-23,42.9278,GOOGL
2008-06-24,41.775,GOOGL
2008-06-25,46.4086,GOOGL
2008-06-26,38.0869,GOOGL
2008-06-27,37.8398,GOOGL
2008-06-30,37.267,GOOGL
2008-07-01,42.0268,GOOGL
2008-07-02,39.0724,GOOGL
2008-07-03,44.513,GOOGL
2008-07-07,47.9835,GOOGL
2008-07-08,52.8631,GOOGL
2008-07-09,47.0532,GOOGL
2008-07-10,46.6364,GOOGL
2008-07-11,43.7534,GOOGL
2008-07-14,39.0734,GOOGL
2008-07-15,37.1315,GOOGL
2008-07-16,47.1174,GOOGL
2008-07-17,46.2416,GOOGL
2008-07-18,31.1817,GOOGL
2008-07-21,28.7588,GOOGL
2008-07-22,32.5075,GOOGL
2008-07-23,37.6559,GOOGL
2008-07-24,34.4753,GOOGL
2008-07-25,40.938,GOOGL
2008-07-28,37.3359,GOOGL
2008-07-29,39.6414,GOOGL
2008-07-30,39.5341,GOOGL
2008-07-31,37.1708,GOOGL
2008-08-01,35.6599,GOOGL
2008-08-04,34.4169,GOOGL
2008-08-05,41.9698,GOOGL
2008-08-06,44.6155,GOOGL
2008-08-07,42.3047,GOOGL
2008-08-08,48.6127,GOOGL
2008-08-11,50.7407,GOOGL
2008-08-12,51.3988,GOOGL
2008-08-13,50.3431,GOOGL
2008-08-14,52.5636,GOOGL
2008-08-15,54.4363,GOOGL
2008-08-18,49.1253,GOOGL
2008-08-19,45.9476,GOOGL
2008-08-20,43.7963,GOOGL
2008-08-21,44.5737,GOOGL
2008-08-22,46.6814,GOOGL
2008-08-25,43.3658,GOOGL
2008-08-26,39.8105,GOOGL
2008-08-27,37.7113,GOOGL
2008-08-28,40.8419,GOOGL
2008-08-29,36.8214,GOOGL
2008-09-02,38.0485,GOOGL
2008-09-03,37.7105,GOOGL
2008-09-04,32.4759,GOOGL
2008-09-05,30.537,GOOGL
2008-09-08,24.2365,GOOGL
2008-09-09,23.954,GOOGL
2008-09-10,22.9489,GOOGL
2008-09-11,35.6141,GOOGL
2008-09-12,37.8113,GOOGL
2008-09-15,36.5074,GOOGL
2008-09-16,41.6773,GOOGL
2008-09-17,32.6892,GOOGL
2008-09-18,43.9454,GOOGL
2008-09-19,47.7955,GOOGL
2008-09-22,41.9393,GOOGL
2008-09-23,41.6875,GOOGL
2008-09-24,44.1126,GOOGL
2008-09-25,45.973,GOOGL
2008-09-26,43.032,GOOGL
2008-09-29,30.6774,GOOGL
2008-09-30,38.1385,GOOGL
2008-10-01,41.9961,GOOGL
2008-10-02,37.2539,GOOGL
2008-10-03,36.5053,GOOGL
2008-10-06,33.3412,GOOGL
2008-10-07,28.9967,GOOGL
2008-10-08,27.7749,GOOGL
2008-10-09,26.3908,GOOGL
2008-10-10,27.6747,GOOGL
2008-10-13,44.5731,GOOGL
2008-10-14,40.7438,GOOGL
2008-10-15,36.4127,GOOGL
2008-10-16,40.4253,GOOGL
2008-10-17,45.6326,GOOGL
2008-10-20,47.3539,GOOGL
2008-10-21,43.7115,GOOGL
2008-10-22,42.2173,GOOGL
2008-10-23,41.4945,GOOGL
2008-10-24,38.7179,GOOGL
2008-10-27,36.7273,GOOGL
2008-10-28,48.2139,GOOGL
2008-10-29,45.764,GOOGL
2008-10-30,46.2266,GOOGL
2008-10-31,46.1438,GOOGL
2008-11-03,42.9167,GOOGL
2008-11-04,49.018,GOOGL
2008-11-05,43.0349,GOOGL
2008-11-06,40.6509,GOOGL
2008-11-07,40.6333,GOOGL
2008-11-10,37.9032,GOOGL
2008-11-11,36.3457,GOOGL
2008-11-12,32.345,GOOGL
2008-11-13,39.7086,GOOGL
2008-11-14,39.2589,GOOGL
2008-11-17,37.0853,GOOGL
2008-11-18,36.4919,GOOGL
2008-11-19,32.8747,GOOGL
2008-11-20,29.1526,GOOGL
2008-11-21,30.3349,GOOGL
2008-11-24,29.4158,GOOGL
2008-11-25,39.2002,GOOGL
2008-11-26,42.6904,GOOGL
2008-11-28,42.9958,GOOGL
2008-12-01,36.5024,GOOGL
2008-12-02,39.8126,GOOGL
2008-12-03,41.3717,GOOGL
2008-12-04,40.0551,GOOGL
2008-12-05,43.7123,GOOGL
2008-12-08,49.894,GOOGL
2008-12-09,51.1254,GOOGL
2008-12-10,52.0621,GOOGL
2008-12-11,49.0096,GOOGL
2008-12-12,54.2316,GOOGL
2008-12-15,52.3408,GOOGL
2008-12-16,56.9774,GOOGL
2008-12-17,53.1507,GOOGL
2008-12-18,51.317,GOOGL
2008-12-19,51.2747,GOOGL
2008-12-22,46.3913,GOOGL
2008-12-23,46.7717,GOOGL
2008-12-24,48.8878,GOOGL
2008-12-26,47.8124,GOOGL
2008-12-29,46.5604,GOOGL
2008-12-30,49.3261,GOOGL
2008-12-31,51.4836,GOOGL
2009-01-02,57.3692,GOOGL
2009-01-05,59.9455,GOOGL
2009-01-06,62.1455,GOOGL
2009-01-07,55.5567,GOOGL
2009-01-08,56.8567,GOOGL
2009-01-09,51.6763,GOOGL
2009-01-12,50.5107,GOOGL
2009-01-13,51.3205,GOOGL
2009-01-14,44.8476,GOOGL
2009-01-15,43.962,GOOGL
2009-01-16,44.3683,GOOGL
2009-01-20,37.1503,GOOGL
2009-01-21,48.0799,GOOGL
2009-01-22,49.6656,GOOGL
2009-01-23,57.1637,GOOGL
2009-01-26,56.7485,GOOGL
2009-01-27,59.6426,GOOGL
2009-01-28,65.2923,GOOGL
2009-01-29,62.3661,GOOGL
2009-01-30,59.7827,GOOGL
2009-02-02,60.5325,GOOGL
2009-02-03,60.4611,GOOGL
2009-02-04,61.5004,GOOGL
2009-02-05,65.595,GOOGL
2009-02-06,71.0301,GOOGL
2009-02-09,72.9901,GOOGL
2009-02-10,60.9733,GOOGL
2009-02-11,60.7235,GOOGL
2009-02-12,62.4875,GOOGL
2009-02-13,59.4077,GOOGL
2009-02-17,51.7282,GOOGL
2009-02-18,55.9907,GOOGL
2009-02-19,51.1202,GOOGL
2009-02-20,52.7315,GOOGL
2009-02-23,45.7452,GOOGL
2009-02-24,52.1552,GOOGL
2009-02-25,50.5626,GOOGL
2009-02-26,48.6882,GOOGL
2009-02-27,49.0576,GOOGL
2009-03-02,44.4506,GOOGL
2009-03-03,43.764,GOOGL
2009-03-04,41.0948,GOOGL
2009-03-05,36.2718,GOOGL
2009-03-06,38.0007,GOOGL
2009-03-09,32.3055,GOOGL
2009-03-10,41.5292,GOOGL
2009-03-11,45.9958,GOOGL
2009-03-12,48.4431,GOOGL
2009-03-13,48.8385,GOOGL
2009-03-16,46.7849,GOOGL
2009-03-17,53.7191,GOOGL
2009-03-18,52.6614,GOOGL
2009-03-19,51.1318,GOOGL
2009-03-20,51.238,GOOGL
2009-03-23,59.2342,GOOGL
2009-03-24,58.5164,GOOGL
2009-03-25,56.6409,GOOGL
2009-03-26,60.5079,GOOGL
2009-03-27,57.1783,GOOGL
2009-03-30,54.2947,GOOGL
2009-03-31,56.809,GOOGL
2009-04-01,59.5031,GOOGL
2009-04-02,62.9721,GOOGL
2009-04-03,65.7103,GOOGL
2009-04-06,64.6217,GOOGL
2009-04-07,58.1597,GOOGL
2009-04-08,59.6766,GOOGL
2009-04-09,64.0731,GOOGL
2009-04-13,66.1939,GOOGL
2009-04-14,59.9445,GOOGL
2009-04-15,64.1412,GOOGL
2009-04-16,67.3551,GOOGL
2009-04-17,68.5065,GOOGL
2009-04-20,60.0706,GOOGL
2009-04-21,60.9393,GOOGL
2009-04-22,61.9218,GOOGL
2009-04-23,62.2767,GOOGL
2009-04-24,64.3462,GOOGL
2009-04-27,61.6596,GOOGL
2009-04-28,59.9538,GOOGL
2009-04-29,63.7003,GOOGL
2009-04-30,65.7041,GOOGL
2009-05-01,63.783,GOOGL
2009-05-04,67.5032,GOOGL
2009-05-05,67.9357,GOOGL
2009-05-06,68.1525,GOOGL
2009-05-07,61.7294,GOOGL
2009-05-08,66.9684,GOOGL
2009-05-11,67.261,GOOGL
2009-05-12,59.4352,GOOGL
2009-05-13,52.4914,GOOGL
2009-05-14,51.1063,GOOGL
2009-05-15,52.7517,GOOGL
2009-05-18,57.0142,GOOGL
2009-05-19,58.2246,GOOGL
2009-05-20,56.7895,GOOGL
2009-05-21,56.1928,GOOGL
2009-05-22,53.5212,GOOGL
2009-05-26,60.7889,GOOGL
2009-05-27,61.5051,GOOGL
2009-05-28,64.3349,GOOGL
2009-05-29,67.9189,GOOGL
2009-06-01,72.0507,GOOGL
2009-06-02,72.7949,GOOGL
2009-06-03,74.1063,GOOGL
2009-06-04,77.2432,GOOGL
2009-06-05,78.5531,GOOGL
2009-06-08,72.3887,GOOGL
2009-06-09,69.0755,GOOGL
2009-06-10,65.9585,GOOGL
2009-06-11,62.3469,GOOGL
2009-06-12,58.3695,GOOGL
2009-06-15,51.5052,GOOGL
2009-06-16,50.8903,GOOGL
2009-06-17,50.1863,GOOGL
2009-06-18,49.226,GOOGL
2009-06-19,54.3794,GOOGL
2009-06-22,44.1773,GOOGL
2009-06-23,43.0375,GOOGL
2009-06-24,46.265,GOOGL
2009-06-25,51.5696,GOOGL
2009-06-26,58.1297,GOOGL
2009-06-29,57.1005,GOOGL
2009-06-30,54.8408,GOOGL
2009-07-01,52.557,GOOGL
2009-07-02,44.4979,GOOGL
2009-07-06,45.4586,GOOGL
2009-07-07,37.3825,GOOGL
2009-07-08,42.3611,GOOGL
2009-07-09,48.326,GOOGL
2009-07-10,51.0926,GOOGL
2009-07-13,57.1871,GOOGL
2009-07-14,57.4122,GOOGL
2009-07-15,64.384,GOOGL
2009-07-16,66.3345,GOOGL
2009-07-17,56.968,GOOGL
2009-07-20,56.912,GOOGL
2009-07-21,55.2506,GOOGL
2009-07-22,55.0904,GOOGL
2009-07-23,60.7275,GOOGL
2009-07-24,65.2867,GOOGL
2009-07-27,63.6573,GOOGL
2009-07-28,59.5321,GOOGL
2009-07-29,56.649,GOOGL
2009-07-30,61.8324,GOOGL
2009-07-31,59.7138,GOOGL
2009-08-03,64.3643,GOOGL
2009-08-04,65.0865,GOOGL
2009-08-05,62.7554,GOOGL
2009-08-06,62.0359,GOOGL
2009-08-07,65.6958,GOOGL
2009-08-10,65.2036,GOOGL
2009-08-11,62.4541,GOOGL
2009-08-12,65.1988,GOOGL
2009-08-13,67.2528,GOOGL
2009-08-14,64.718,GOOGL
2009-08-17,50.9993,GOOGL
2009-08-18,51.2863,GOOGL
2009-08-19,50.2221,GOOGL
2009-08-20,61.1241,GOOGL
2009-08-21,63.6434,GOOGL
2009-08-24,65.3887,GOOGL
2009-08-25,66.6913,GOOGL
2009-08-26,63.4106,GOOGL
2009-08-27,61.534,GOOGL
2009-08-28,60.2376,GOOGL
2009-08-31,57.187,GOOGL
2009-09-01,51.7702,GOOGL
2009-09-02,49.4231,GOOGL
2009-09-03,53.1714,GOOGL
2009-09-04,56.1076,GOOGL
2009-09-08,53.5442,GOOGL
2009-09-09,57.6989,GOOGL
2009-09-10,62.4149,GOOGL
2009-09-11,63.1761,GOOGL
2009-09-14,65.0681,GOOGL
2009-09-15,66.5702,GOOGL
2009-09-16,72.2738,GOOGL
2009-09-17,73.8092,GOOGL
2009-09-18,73.4771,GOOGL
2009-09-21,75.9597,GOOGL
2009-09-22,76.8282,GOOGL
2009-09-23,75.9673,GOOGL
2009-09-24,73.4701,GOOGL
2009-09-25,67.4122,GOOGL
2009-09-28,71.0389,GOOGL
2009-09-29,71.0389,GOOGL
2009-09-30,67.197,GOOGL
2009-10-01,56.5638,GOOGL
2009-10-02,53.7876,GOOGL
2009-10-05,57.1904,GOOGL
2009-10-06,64.4939,GOOGL
2009-10-07,73.4627,GOOGL
2009-10-08,70.0567,GOOGL
2009-10-09,70.9503,GOOGL
2009-10-12,74.0846,GOOGL
2009-10-13,74.8608,GOOGL
2009-10-14,78.0158,GOOGL
2009-10-15,72.2776,GOOGL
2009-10-16,78.5422,GOOGL
2009-10-19,79.1132,GOOGL
2009-10-20,78.7405,GOOGL
2009-10-21,78.0767,GOOGL
2009-10-22,78.9963,GOOGL
2009-10-23,78.5218,GOOGL
2009-10-26,78.7009,GOOGL
2009-10-27,71.4005,GOOGL
2009-10-28,62.9175,GOOGL
2009-10-29,68.3635,GOOGL
2009-10-30,56.0514,GOOGL
2009-11-02,54.5422,GOOGL
2009-11-03,56.4965,GOOGL
2009-11-04,58.2761,GOOGL
2009-11-05,62.7655,GOOGL
2009-11-06,63.994,GOOGL
2009-11-09,69.1064,GOOGL
2009-11-10,70.7712,GOOGL
2009-11-11,72.213,GOOGL
2009-11-12,69.5771,GOOGL
2009-11-13,71.3241,GOOGL
2009-11-16,73.0054,GOOGL
2009-11-17,73.4843,GOOGL
2009-11-18,72.5224,GOOGL
2009-11-19,68.3257,GOOGL
2009-11-20,64.9777,GOOGL
2009-11-23,71.1986,GOOGL
2009-11-24,71.5241,GOOGL
2009-11-25,72.7131,GOOGL
2009-11-27,66.0141,GOOGL
2009-11-30,67.7479,GOOGL
2009-12-01,71.1129,GOOGL
2009-12-02,68.4701,GOOGL
2009-12-03,66.4747,GOOGL
2009-12-04,65.6253,GOOGL
2009-12-07,66.4104,GOOGL
2009-12-08,66.9352,GOOGL
2009-12-09,68.2505,GOOGL
2009-12-10,69.8751,GOOGL
2009-12-11,68.3711,GOOGL
2009-12-14,71.8159,GOOGL
2009-12-15,67.8663,GOOGL
2009-12-16,70.9368,GOOGL
2009-12-17,65.3745,GOOGL
2009-12-18,67.1741,GOOGL
2009-12-21,68.7671,GOOGL
2009-12-22,70.4353,GOOGL
2009-12-23,76.3282,GOOGL
2009-12-24,79.2029,GOOGL
2009-12-28,80.8221,GOOGL
2009-12-29,75.7986,GOOGL
2009-12-30,77.2593,GOOGL
2009-12-31,73.3234,GOOGL
2010-01-04,76.4977,GOOGL
2010-01-05,72.6997,GOOGL
2010-01-06,55.72,GOOGL
2010-01-07,45.4331,GOOGL
2010-01-08,50.8939,GOOGL
2010-01-11,50.2714,GOOGL
2010-01-12,43.5675,GOOGL
2010-01-13,41.6596,GOOGL
2010-01-14,43.8169,GOOGL
2010-01-15,38.3646,GOOGL
2010-01-19,44.154,GOOGL
2010-01-20,40.297,GOOGL
2010-01-21,42.234,GOOGL
2010-01-22,29.1625,GOOGL
2010-01-25,26.4826,GOOGL
2010-01-26,28.2004,GOOGL
2010-01-27,28.1069,GOOGL
2010-01-28,25.8533,GOOGL
2010-01-29,24.6681,GOOGL
2010-02-01,27.2116,GOOGL
2010-02-02,26.6139,GOOGL
2010-02-03,34.522,GOOGL
2010-02-04,29.5566,GOOGL
2010-02-05,32.8964,GOOGL
2010-02-08,34.512,GOOGL
2010-02-09,36.7463,GOOGL
2010-02-10,35.8612,GOOGL
2010-02-11,37.4512,GOOGL
2010-02-12,35.8457,GOOGL
2010-02-16,42.4694,GOOGL
2010-02-17,40.7559,GOOGL
2010-02-18,44.6535,GOOGL
2010-02-19,43.1549,GOOGL
2010-02-22,44.8086,GOOGL
2010-02-23,40.0475,GOOGL
2010-02-24,38.0213,GOOGL
2010-02-25,35.3265,GOOGL
2010-02-26,35.6868,GOOGL
2010-03-01,41.2948,GOOGL
2010-03-02,48.2063,GOOGL
2010-03-03,51.346,GOOGL
2010-03-04,57.3979,GOOGL
2010-03-05,62.5973,GOOGL
2010-03-08,61.1519,GOOGL
2010-03-09,59.2032,GOOGL
2010-03-10,67.1966,GOOGL
2010-03-11,69.0785,GOOGL
2010-03-12,67.6526,GOOGL
2010-03-15,55.1229,GOOGL
2010-03-16,56.2016,GOOGL
2010-03-17,56.4027,GOOGL
2010-03-18,56.9,GOOGL
2010-03-19,52.0303,GOOGL
2010-03-22,50.2222,GOOGL
2010-03-23,44.5531,GOOGL
2010-03-24,50.4554,GOOGL
2010-03-25,53.9711,GOOGL
2010-03-26,53.8303,GOOGL
2010-03-29,53.6399,GOOGL
2010-03-30,56.5758,GOOGL
2010-03-31,56.859,GOOGL
2010-04-01,58.0657,GOOGL
2010-04-05,59.664,GOOGL
2010-04-06,56.7246,GOOGL
2010-04-07,52.0888,GOOGL
2010-04-08,55.4017,GOOGL
2010-04-09,54.1063,GOOGL
2010-04-12,59.3528,GOOGL
2010-04-13,67.881,GOOGL
2010-04-14,68.9938,GOOGL
2010-04-15,71.9503,GOOGL
2010-04-16,41.4457,GOOGL
2010-04-19,41.4269,GOOGL
2010-04-20,44.4156,GOOGL
2010-04-21,44.053,GOOGL
2010-04-22,40.5637,GOOGL
2010-04-23,39.5979,GOOGL
2010-04-26,33.9794,GOOGL
2010-04-27,33.0047,GOOGL
2010-04-28,33.1088,GOOGL
2010-04-29,35.4442,GOOGL
2010-04-30,32.6867,GOOGL
2010-05-03,36.8056,GOOGL
2010-05-04,27.7668,GOOGL
2010-05-05,30.3442,GOOGL
2010-05-06,26.9556,GOOGL
2010-05-07,25.4306,GOOGL
2010-05-10,43.2549,GOOGL
2010-05-11,38.8366,GOOGL
2010-05-12,37.6341,GOOGL
2010-05-13,40.6049,GOOGL
2010-05-14,39.3725,GOOGL
2010-05-17,39.6316,GOOGL
2010-05-18,36.0141,GOOGL
2010-05-19,34.6175,GOOGL
2010-05-20,28.7081,GOOGL
2010-05-21,27.9257,GOOGL
2010-05-24,31.4018,GOOGL
2010-05-25,31.3731,GOOGL
2010-05-26,30.8336,GOOGL
2010-05-27,41.0602,GOOGL
2010-05-28,39.0564,GOOGL
2010-06-01,37.7184,GOOGL
2010-06-02,44.6132,GOOGL
2010-06-03,51.0954,GOOGL
2010-06-04,47.7125,GOOGL
2010-06-07,41.9708,GOOGL
2010-06-08,41.6681,GOOGL
2010-06-09,37.4395,GOOGL
2010-06-10,44.7316,GOOGL
2010-06-11,45.5161,GOOGL
2010-06-14,43.1647,GOOGL
2010-06-15,50.7947,GOOGL
2010-06-16,52.3223,GOOGL
2010-06-17,51.6952,GOOGL
2010-06-18,51.6672,GOOGL
2010-06-21,45.566,GOOGL
2010-06-22,44.4281,GOOGL
2010-06-23,42.357,GOOGL
2010-06-24,39.1081,GOOGL
2010-06-25,38.0147,GOOGL
2010-06-28,37.7331,GOOGL
2010-06-29,30.5038,GOOGL
2010-06-30,27.5356,GOOGL
2010-07-01,25.9414,GOOGL
2010-07-02,25.0987,GOOGL
2010-07-06,24.9562,GOOGL
2010-07-07,36.4053,GOOGL
2010-07-08,40.7845,GOOGL
2010-07-09,47.4781,GOOGL
2010-07-12,51.9421,GOOGL
2010-07-13,58.0915,GOOGL
2010-07-14,58.9942,GOOGL
2010-07-15,60.1557,GOOGL
2010-07-16,43.2428,GOOGL
2010-07-19,46.3465,GOOGL
2010-07-20,52.8536,GOOGL
2010-07-21,51.0828,GOOGL
2010-07-22,54.0462,GOOGL
2010-07-23,56.1031,GOOGL
2010-07-26,55.5472,GOOGL
2010-07-27,57.0848,GOOGL
2010-07-28,52.648,GOOGL
2010-07-29,52.9524,GOOGL
2010-07-30,52.8723,GOOGL
2010-08-02,55.7349,GOOGL
2010-08-03,55.3571,GOOGL
2010-08-04,63.029,GOOGL
2010-08-05,63.7531,GOOGL
2010-08-06,58.3085,GOOGL
2010-08-09,60.6637,GOOGL
2010-08-10,59.5064,GOOGL
2010-08-11,51.7467,GOOGL
2010-08-12,51.899,GOOGL
2010-08-13,48.4456,GOOGL
2010-08-16,47.9838,GOOGL
2010-08-17,51.2308,GOOGL
2010-08-18,45.9827,GOOGL
2010-08-19,38.7419,GOOGL
2010-08-20,36.1683,GOOGL
2010-08-23,37.7038,GOOGL
2010-08-24,32.4966,GOOGL
2010-08-25,34.9607,GOOGL
2010-08-26,33.4776,GOOGL
2010-08-27,39.4439,GOOGL
2010-08-30,36.6733,GOOGL
2010-08-31,35.5054,GOOGL
2010-09-01,43.0477,GOOGL
2010-09-02,44.9637,GOOGL
2010-09-03,49.5317,GOOGL
2010-09-07,46.116,GOOGL
2010-09-08,50.0051,GOOGL
2010-09-09,53.2947,GOOGL
2010-09-10,53.2677,GOOGL
2010-09-13,56.8688,GOOGL
2010-09-14,55.4866,GOOGL
2010-09-15,55.6192,GOOGL
2010-09-16,55.9021,GOOGL
2010-09-17,61.6058,GOOGL
2010-09-20,69.9534,GOOGL
2010-09-21,71.8374,GOOGL
2010-09-22,72.74,GOOGL
2010-09-23,70.3316,GOOGL
2010-09-24,75.1813,GOOGL
2010-09-27,76.1306,GOOGL
2010-09-28,73.0076,GOOGL
2010-09-29,73.1976,GOOGL
2010-09-30,71.2245,GOOGL
2010-10-01,71.04,GOOGL
2010-10-04,67.4218,GOOGL
2010-10-05,74.2742,GOOGL
2010-10-06,70.3791,GOOGL
2010-10-07,66.1972,GOOGL
2010-10-08,69.0869,GOOGL
2010-10-11,70.1656,GOOGL
2010-10-12,71.2713,GOOGL
2010-10-13,72.1051,GOOGL
2010-10-14,69.4128,GOOGL
2010-10-15,84.9087,GOOGL
2010-10-18,86.838,GOOGL
2010-10-19,80.1343,GOOGL
2010-10-20,80.1593,GOOGL
2010-10-21,80.8542,GOOGL
2010-10-22,80.9509,GOOGL
2010-10-25,81.6837,GOOGL
2010-10-26,82.0765,GOOGL
2010-10-27,80.198,GOOGL
2010-10-28,80.67,GOOGL
2010-10-29,76.1493,GOOGL
2010-11-01,76.5267,GOOGL
2010-11-02,76.7098,GOOGL
2010-11-03,78.1137,GOOGL
2010-11-04,79.313,GOOGL
2010-11-05,79.5519,GOOGL
2010-11-08,80.0692,GOOGL
2010-11-09,77.6289,GOOGL
2010-11-10,75.1742,GOOGL
2010-11-11,68.3478,GOOGL
2010-11-12,55.1682,GOOGL
2010-11-15,49.3972,GOOGL
2010-11-16,42.2461,GOOGL
2010-11-17,42.151,GOOGL
2010-11-18,51.2021,GOOGL
